old_serial_numbers,product_name,unit_price,company_profit,unit,product_category,the_cost,retail_price,product_profit,product_description,storage,product_color,various_elements,length,extra_freight,lead_time,raw_material,minimum_order_quantity,supplier,supplier_contact_person,supplier_phone_number,supplier_fax_number,supplier_cell_phone,supplier_address,supplier_email,remark,supplier_bank_information,product_website
A006046,複製畫專用：26個平頭釘(頭1.6公分釘長1.9公分),32.5,0.8,個,A006,26,0,,,,,,,,,,,,,,,,,,,,A006046
A010010,44X32複製畫專用氣泡布90X40一片,3.333333,0.6,一組,A010,2,0,,一才0.5元,,,,,,,,,,,,,,,,,,
A004036,隔熱手套專用：滾條40公分一條，12公分一條,10,0.6,公分,A004,6,0,,一碼先抓10元,,,,,,,,,,,,,,,,,,A004036
A009011,3X3充棉吊飾用內填充物,0.75,0.6,克,A009,0.45,0,,1斤135元,,黑色,2,,,,,,,,,,,,,,,
A009012,6X6充棉吊飾用內填充物,1.875,0.6,克,A009,1.125,0,,1斤135元,,黑色,5,,,,,,,,,,,,,,,
A008044,充棉吊飾專用：0.2公分5號中國結繩75公分一條,1,0.6,公分,A008,0.600,0,,直徑約0.2公分,,多色,,,,14-30天,尼龍,,承薪企業有限公司,章碧霜小姐,02-22222300,02-22252030,,新北市中和區健康路103號,,,,A008044
A006047,手機擦拭織帶專用：D型環(1個),0.416667,0.6,個,A006,0.25,0,,,,,,,,,,,,,,,,,,,,A006047
A006048,手機擦拭織帶專用：鈴鐺(1個),1.416667,0.6,個,A006,0.85,0,,,,,,,,,,,,,,,,,,,,A006048
A008045,米袋專用：0.12公分紅紗線(40公分1條),0.4,0.6,公分,A008,0.240,0,,,,,,,,,,,,,,,,,,,,
A004037,圓形零錢包專用：2.5公分寬特多人織帶拉鍊接布((3公分2片),1.6,0.6,公分,A004,0.96,0,,布0.96,,,,,,,,,,,,,,,,,,A004037
A004039,提把小物包專用：長30X寬1.5公分一條(對折約15X1.5公分),4.45,0.6,公分,A004,2.67,0,,一碼8元,,多色,寬1.5公分,,,7-14天,,一碼15元,昶祐有限公司,蔡淑麗小姐,02-25565564,02-25585980,9.22E+08,台北市大同區南京西路167巷17號,,,,A004039
A004038,1.5公分段點帶,0.148333,0.6,公分,A004,0.089,0,,一碼8元,,多色,寬1.5公分,,,7-14天,,一碼15元,昶祐有限公司,蔡淑麗小姐,02-25565564,02-25585980,9.22E+08,台北市大同區南京西路167巷17號,,,,A004038
A004041,10公分杯墊專用：35公分包邊滾條一條,4.841667,0.6,公分,A004,2.905,0,,一碼7.5元,,多色,,,,7-14天,,,介良,,,,,,,,,A004041
A004040,包邊滾條,0.138333,0.6,公分,A004,0.083,0,,一碼7.5元,,多色,,,,7-14天,,,介良,,,,,,,,,A004040
A004042,正鑫專用：3公分黑白帶(白色-黑色)長60X寬3公分二條(長110X寬3公分一條)3公分黑白帶(白色-黑色),48.875,0.8,公分,A004,39.1,0,,,,黑色，白色,寬3公分,,,7-14天,棉,一碼15元,昶祐有限公司,蔡淑麗小姐,02-25565566,02-25585982,9.22E+08,台北市大同區南京西路167巷17號,,,,A004042
A030018,白木畫框-台灣製40X60公分-內架,266.6667,0.6,無,A030,160,0,,,,,,,,,,,小雅藝術有限公司,陳素貞(主任),02-29952349,02-29952169,,新北市三重區光復路一段68巷24弄11號5樓,grace.art@msa.hinet.net,,貨到付現金,A030018
A030019,白木畫框-台灣製20X30公分-內架,133.3333,0.6,無,A030,80,0,,,,,,,,,,,小雅藝術有限公司,陳素貞(主任),02-29952349,02-29952169,,新北市三重區光復路一段68巷24弄11號5樓,grace.art@msa.hinet.net,,貨到付現金,A030019
A003026,6吋YKK塑鋼拉鍊(燈泡頭，3號齒，約20.3公分)3VFN,21.66667,0.6,條,A003,13,0,,需等1個月,,,8吋,約20.3公分,120,3-4星期,塑鋼,一次一色50條,亞泰服裝材料有限公司,夏維琳小姐,02-25584205,02-25565665,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A004043,蛋形零錢包專用：2條50公分包邊條(環保不織布),1.333333,0.6,公分,A004,0.8,0,,布0.8(3X50公分2條),,,,,,,,,,,,,,,,,,A004043
A027009,餐墊專用：高10公分X寬7公分-口袋(轉印10安仿帆布)(放餐具用),5.383333,0.6,個,A027,3.23,0,,布片高22*寬9,,,,,,,,,,,,,,,,,,
A027010,餐墊專用：高10公分X寬7公分-口袋(轉印6安仿帆布高密)(放餐具用),3.6,0.6,個,A027,2.16,0,,布片高22*寬9,,,,,,,,,,,,,,,,,,
A027011,束口便當袋專用：高13公分X寬28公分-束口布(棉胚布),8.625,0.8,個,A027,6.9,0,,布片高30*寬30二片,,,,,,,,,,,,,,,,,,
A008046,束口便當袋專用：0.5公分白繩(65公分2條),2.4375,0.8,公分,A008,1.950,0,,,,,,,,,,,,,,,,,,,,
A004044,圓斜背包專用：1條150公分2條5公分(2.5公分黑色PP織帶),18,0.8,公分,A004,14.4,0,,,,,,,,,,,,,,,,,,,,A004044
A004045,圓斜背包專用：2條90公分包邊條(環保不織布),5.75,0.8,公分,A004,4.6,0,,布0.8(3X90公分2條),,,,,,,,,,,,,,,,,,A004045
A004046,圓斜背包專用：2條90公分包邊條(人織帶),27,0.8,公分,A004,21.6,0,,布0.8(3X90公分2條),,,,,,,,,,,,,,,,,,A004046
A006049,圓斜背包專用：調節環1個(口型環2個),5.6,1,個,A006,5.6,0,,,,,,,,,,,,,,,,,,,,A006049
A027012,圍裙專用：高18公分X寬15.5公分-口袋布1片(仿帆布6安高密),6.85,0.6,個,A027,4.11,0,,布片高22.5*寬15.5一片,,,,,,,,,,,,,,,,,,
A027013,圍裙專用：高18公分X寬15.5公分-口袋布2片(仿帆布6安高密),13.7,0.6,個,A027,8.22,0,,布片高22.5*寬15.5二片,,,,,,,,,,,,,,,,,,
A027014,圍裙專用：高18公分X寬15.5公分-口袋布1片(600D防潑水),5.3,0.6,個,A027,3.18,0,,布片高22.5*寬15.5一片,,,,,,,,,,,,,,,,,,
A027015,圍裙專用：高18公分X寬15.5公分-口袋布2片(600D防潑水),10.6,0.6,個,A027,6.36,0,,布片高22.5*寬15.5二片,,,,,,,,,,,,,,,,,,
A004047,2.5公分純棉雙人織帶(厚的),0.203704,0.6,公分,A004,0.122222,0,,,,天然棉色(上有棉籽),寬2.5公分,,,7-14天,純棉,一碼11元,昶祐有限公司,蔡淑麗小姐,02-25565562,02-25585978,9.22E+08,台北市大同區南京西路167巷17號,,,,A004047
A004048,圍裙專用：2.5公分純棉雙人織帶(厚的)(70公分4條)(30公分1條),42.09876,0.9,公分,A004,37.88888,0,,(70公分4條)(30公分1條),,,,,,,,,,,,,,,,,,A004048
A027016,耳朵專用布：高5公分X寬5公分-耳朵布4片(仿帆布6安高密),5.483333,0.6,個,A027,3.29,0,,布片高14*寬14一片,,,,,,,,,,,,,,,,,,
A027017,D環專用接布：高6公分X寬2公分-D環接布2片(仿帆布6安高密),3.333333,0.6,個,A027,2,0,,布片高6*寬16一片,,,,,,,,,,,,,,,,,,
A004049,便當袋專用：2.5公分咖啡色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004049
A004050,便當袋專用：2.5公分深藍色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004050
A004051,便當袋專用：2.5公分寶藍色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004051
A004052,便當袋專用：2.5公分軍綠色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004052
A004053,便當袋專用：2.5公分淺粉色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004053
A004054,便當袋專用：2.5公分黃色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004054
A004055,便當袋專用：2.5公分橘色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004055
A004056,便當袋專用：2.5公分黑色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004056
A004057,小物包專用：0.6公分雙白邊小織帶30公分一條,3.35,0.6,公分,A004,2.01,0,,,,,,,,,,,,,,,,,,,,A004057
A004058,高22.5X寬17公分書套專用：2.5公分純棉雙人織帶24.5公分1條,4.9,0.6,公分,A004,2.94,0,,,,,,,,,,,,,,,,,,,,A004058
A004059,高22.5X寬17公分書套專用：0.6公分雙白邊小織帶27公分一條,3.015,0.6,公分,A004,1.809,0,,,,,,,,,,,,,,,,,,,,A004059
A029005,5.5*9cm雙面印刷銅西卡250磅,1.333333,0.6,無,A029,0.8,0,,,,,,,,,,,,,,,,,,,,A029005
A006050,證件帶專用：旋轉?1個-撞釘1組,3.866667,0.6,個,A006,2.32,0,,,,,,,,,,,,,,,,,,,,A006050
A008047,拉鍊頭專用：拉繩一條,2.5,0.8,公分,A008,2.000,0,,,,,,,,,,,,,,,,,,,,
A027018,17.5X11-L型手機包專用口袋：24X14(棉胚布),2.2,0.8,個,A027,1.76,0,,布片高14*寬24一片,,,,,,,,,,,,,,,,,,
A027019,(無蓋子)筆捲專用：高11.5公分X寬22公分-口袋(棉胚布)(放筆用),4.9,0.6,個,A027,2.94,0,,布片高25*寬24一片,,,,,,,,,,,,,,,,,,
A003028,10吋普通塑鋼拉鍊(圓圈頭，5號齒，黑色可選)約25.35公分,11.11667,0.6,條,A003,6.67,0,,需等1個月,,多色,10吋,約25.35公分,120,3-4星期,銅,一次一色200條,大順拉鍊,,,,,,,,,
A004063,圓形零錢包專用：2.5公分寬特多人織帶包邊條((30公分2條),16.11,0.6,公分,A004,9.666,0,,布9.666,,,,,,,,,,,,,,,,,,A004063
A010015,圓包專用：4分黑色魚骨(1.2公分)26.5公分2條,11.24988,0.8,一碼,A010,8.9999,0,,,,黑色,,,,,,,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,A010015
A004066,包邊圓形零錢包專用：1分包邊滾條-黑色30公分2條,3.4444,0.6,公分,A004,2.06664,0,,1公分0.03444,,黑色,,,,7-14天,,,介良,,,,,,,,,A004066
A004067,小物包專用：1.9公分特多人織帶黑色30公分一條,6.9444,0.6,公分,A004,4.16664,0,,,,黑色,,,,,,,,,,,,,,,,A004067
A004068,包邊滾條-黑色80公分1條,6.266667,0.6,公分,A004,3.76,0,,1公分0.047,,黑色,,,,7-14天,,,介良,,,,,,,,,A004068
A024125,提把小物包側把手：長5X寬2公分一條(對折約5X2公分)(10安仿帆布),1.65,0.6,1條,A024,0.99,0,,布0.99(布片12X8),,,,,,,,,,,,,,,,,,A024125
A024126,提把小物包側把手：長5X寬2公分一條(對折約5X2公分)(600D防潑水),1.483333,0.6,1條,A024,0.89,0,,布0.89(布片12X8),,,,,,,,,,,,,,,,,,A024126
A004070,魚骨圓形零錢包專用：1又2分之1包邊滾條-黑色30公分2條,4.666667,0.6,公分,A004,2.8,0,,1公分0.046666,,黑色,,,,7-14天,,,介良,,,,,,,,,A004070
A010016,王員外專用：3分黑色魚骨(0.8公分)27公分2條,7.5,0.8,一碼,A010,6,0,,,,黑色,,,,,,,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,A010016
A024127,大型購物袋把手：長60X寬4公分二條(斜紋布),11.625,0.8,2條,A024,9.3,0,,布9.3(布片66X10),,,,,,,,,,,,,,,,,,A024127
A003031,龍袍專用：彩色尼龍拉鍊(鏈球頭，3號齒，黃色),9.783333,0.6,條,A003,5.87,0,,(彩妝拉鍊百碼鍊條1碼14元/1.87)+(象鼻組鏈球頭-CB冠鍊4元)=3.96666,,黃色,,,,3-4星期,尼龍,,大順拉鍊,蘇琬玲,02-22761502,02-2239-4219,,台北縣新莊市化成路43巷8號,,,,
A004071,A5書套專用：2.5公分純棉雙人織帶24.5公分1條,4.9,0.6,公分,A004,2.94,0,,,,,,,,,,,,,,,,,,,,A004071
A004072,A5書套專用：0.6公分雙白邊小織帶27公分一條,3.015,0.6,公分,A004,1.809,0,,,,,,,,,,,,,,,,,,,,A004072
A004073,B5書套專用：2.5公分純棉雙人織帶26.5公分1條,5.3,0.6,公分,A004,3.18,0,,,,,,,,,,,,,,,,,,,,A004073
A004074,B5書套專用：0.6公分雙白邊小織帶29公分一條,3.238333,0.6,公分,A004,1.943,0,,,,,,,,,,,,,,,,,,,,A004074
A002015,紳士枕專用：50*150枕心(2公斤),450,0.6,顆,A002,270,0,,一次訂1顆,,白色,50*150公分,2公斤,150,約7-14天,100％聚酯纖維,一次訂100顆,坤成國際開發股份有限公司,謝小姐-小姐,06-2615134,,0953-327-904,台南市安平工業區新和二路23號,,,,
A008048,小繩頭專用：0.1公分玉線(5公分一條),0.025,0.6,公分,A008,0.015,0,,,,,,,,,,,,,,,,,,,,
A006051,鑰匙圈一個,3.866667,0.6,個,A006,2.32,0,,,,,,,,,,,,,,,,,,,,A006051
A024128,正鑫把手：長60X寬3公分二條(長110X寬3公分一條)(10安仿帆布),43.98571,0.7,2條,A024,30.79,0,,(布片60X12)(布片110X12),,,,,,,,,,,,,,,,,,A024128
A004075,2公分寬掛勾專用：1.9公分寬特多人織帶5(公分一條),1.158333,0.6,公分,A004,0.695,0,,,,,,,,,,,,,,,,,,,,A004075
A008049,包袋專用：0.3公分仿皮線-咖啡色7公分繩子2條,0.91,0.6,公分,A008,0.546,0,,,,,,,,,,,,,,,,,,,,
A004076,潛水布專用：2條70公分包邊條(環保不織布),1.875,0.8,公分,A004,1.5,0,,布1.5(3X70公分2條),,,,,,,,,,,,,,,,,,A004076
A004077,包類專用：2.5公分黑色PP織帶32公分2條72公分1條,37.77778,0.6,公分,A004,22.66667,0,,136公分,,,,,,,,,,,,,,,,,,A004077
A004078,包類專用：1.9公分特多人織帶包邊(2條50公分),23.14817,0.6,公分,A004,13.8889,0,,50公分2條+剪,,,,,,,,,,,,,,,,,,A004078
A008050,寬13公分束口袋專用：0.5公分白繩55公分兩條,2.75,0.6,公分,A008,1.650,0,,,,,,,,,,,,,,,,,,,,
A006052,旋轉?1個,3.666667,0.6,個,A006,2.2,0,,,,,,,,,,,,,,,,,,,,A006052
A004079,包類專用：3.2公分特多人織帶拉鍊接布((3公分2片),2.166666,0.6,公分,A004,1.3,0,,,,多色,寬3.2公分,,,,特多,一碼19.5元,奐美貿易有限公司,李富國,02-25596620,,0931-673441,台北市大同區延平北路2段35號5樓,,,,A004079
A004080,1分包邊滾條-黑色寬約2.5公分(55公分2條),6.314814,0.6,公分,A004,3.788888,0,,一捲310元100碼,,黑色,,,,7-14天,,,介良,,,,,,,,,A004080
A008051,包袋專用：0.3公分仿皮線-咖啡色(5公分繩子2條),0.65,0.6,公分,A008,0.390,0,,,,,,,,,,,,,,,,,,,,
A003032,2條5吋YKK拉鍊(一般頭，3號齒，多色可選)約12.7公分,9.443333,0.6,條,A003,5.666,4,,,,多色,5吋,約12.7公分,120,3-5天,尼龍,1打12條,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A006053,包袋專用：旋轉?2個-撞釘2組,7.733333,0.6,個,A006,4.64,0,,,,,,,,,,,,,,,,,,,,A006053
A004082,包袋專用：1.3公分寬PU皮革扁皮繩(黑色)(咖啡色)(110公分1條),27.5,0.6,公分,A004,16.5,0,,200米含運3000元(1公分0.15元),,,寬1.3公分,,,,,,掏寶,,,,,,,,,A004082
A006054,包袋專用：旋轉?2個-撞釘2組，14mm超薄壓花磁扣1組,16.06667,0.6,個,A006,9.64,0,,,,,,,,,,,,,,,,,,,,A006054
A004083,包類專用：3.2公分特多人織帶拉鍊接布((8公分2片),5.778333,0.6,公分,A004,3.467,0,,,,多色,寬3.2公分,,,,特多,一碼19.5元,奐美貿易有限公司,李富國,02-25596620,,0931-673441,台北市大同區延平北路2段35號5樓,,,,A004083
A004084,背包專用：2.5公分黑色PP織帶35公分2條,19.83333,0.6,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004084
A004085,包類專用：3.2公分段點帶52公分2條,31.2,0.6,公分,A004,18.72,0,,,,多色,寬3.2公分,,,7-14天,,一碼16元,昶祐有限公司,蔡淑麗小姐,02-25565565,02-25585981,9.22E+08,台北市大同區南京西路167巷17號,,,,A004085
A006055,包袋專用：銅質青古銅色素面15mm四合釦,16.66667,0.6,個,A006,10,0,,,,,,,,,,,吉米兒,,,,,,,,,A006055
A004086,潛水布專用：2條70公分包邊條(1分包邊滾條-黑色寬約2.5公分),6.0277,0.8,公分,A004,4.82216,0,,一公分0.034444元,,,,,,,,,,,,,,,,,,A004086
A002016,60*32枕心-550克,82.5,0.8,顆,A002,66,0,,一次訂100顆(粗抓價格),,白色,60*32公分,550克,150,約7-14天,100％聚酯纖維,一次訂100顆,麗明有限公司,林小姐,02-82921194,02-82921195,,,,40*70公分成品洞口留21公分用9吋隱形拉鍊,,
A004087,包類專用：2.5公分魔鬼氈(3公分2條),2.7,0.6,公分,A004,1.62,0,,,,白色,寬2.5公分,,,7-14天,,一碼24元,昶祐有限公司,蔡淑麗小姐,02-25565561,02-25585977,9.22E+08,台北市大同區南京西路167巷17號,,,,A004087
A027020,窗簾綁帶專用：高5.5公分X長15公分(4片)(轉印6安高密),9.916667,0.6,個,A027,5.95,0,,布片高20*寬32四片,,,,,,,,,,,,,,,,,,
A024129,袋類通用把手：長32X寬2公分二條(600D防潑水貼布襯),26.5,0.6,2條,A024,15.9,0,,布15.9(布片34X8),,,,,,,,,,,,,,,,,,A024129
A025031,5色線516A粗約1mm(偏藍)75公分一條,0.566667,0.6,1個,A025,0.34,0,,KA51610 516A粗約1mm 偏藍 約180碼70元,,,,,,,,,,,,,,,,,,A025031
A002017,50*67枕心-500克,66.66667,0.9,顆,A002,60,0,,一次訂100顆(粗抓價格),,白色,47*47公分,550克,150,約7-14天,100％聚酯纖維,一次訂100顆,麗明有限公司,林小姐,02-82921194,02-82921195,,,,40*70公分成品洞口留21公分用9吋隱形拉鍊,,
A004088,包類專用：2.5公分純棉雙人織帶(厚的)60公分2條,24.44444,0.6,公分,A004,14.66667,0,,,,天然棉色(上有棉籽),寬2.5公分,,,7-14天,純棉,一碼11元,昶祐有限公司,蔡淑麗小姐,02-25565562,02-25585978,9.22E+08,台北市大同區南京西路167巷17號,,,,A004088
A006056,8mm雞眼2組,2.333333,0.6,個,A006,1.4,0,,,,,,,,,,,,,,,,,,,,A006056
A008053,寬27公分束口袋專用：0.5公分白繩80公分兩條,3,0.8,公分,A008,2.400,0,,,,,,,,,,,,,,,,,,,,
A004089,包袋專用：2.5公分黑色PP織帶35公分2條,14.875,0.8,公分,A004,11.9,0,,,,,,,,,,,,,,,,,,,,A004089
A008054,寬22公分束口袋專用：0.5公分白繩60公分兩條,3,0.6,公分,A008,1.800,0,,,,,,,,,,,,,,,,,,,,
A027021,各種包專用：高20公分X寬41公分-口袋(胚布),9.716667,0.6,個,A027,5.83,0,,布片高23*寬43(布4.83)裁切1,,,,,,,,,麥歐,,,,,,,,,
A004090,包袋專用：1.3公分寬PU皮革扁皮繩(黑色)(咖啡色)(100公分2條)(10公分1條),39.375,0.8,公分,A004,31.5,0,,200米含運3000元(1公分0.15元),,,寬1.3公分,,,,,,掏寶,,,,,,,,,A004090
A003052,14吋YKK塑鋼拉鍊(拉環頭，5號齒，多色可選)約35.5公分,31.66667,0.6,條,A003,19,0,,需等1個月,,多色,14吋,約25.35公分,120,3-4星期,銅,一次一色50條,亞泰服裝材料有限公司,夏維琳小姐,02-25584204,02-25565664,,台北市南京西路167巷19號,yataizip@hotmail.com,月結,,
A006057,包袋類專用：旋轉?1個-撞釘1組,3.866667,0.6,個,A006,2.32,0,,,,,,,,,,,,,,,,,,,,A006057
A008055,寬16公分束口袋專用：0.5公分白繩60公分兩條,3,0.6,公分,A008,1.800,0,,,,,,,,,,,,,,,,,,,,
A008056,寬14公分束口袋專用：0.5公分白繩55公分兩條,2.75,0.6,公分,A008,1.650,0,,,,,,,,,,,,,,,,,,,,
A004091,寬1.5公分黑色魔鬼氈(5公分一條),1.916667,0.6,公分,A004,1.15,0,,,,黑色,寬1.5公分,,,7-14天,,一碼20元,昶祐有限公司,蔡淑麗小姐,02-25565561,02-25585977,9.22E+08,台北市大同區南京西路167巷17號,,,,A004091
A027022,各種包專用：高15公分X寬19公分-口袋(斜紋布),2.166667,0.6,個,A027,1.3,0,,布片高19*寬21,,,,,,,,,麥歐,,,,,,,,,
A004092,包類專用：2.5公分黑色PP織帶53公分2條,22.1275,0.8,公分,A004,17.702,0,,106公分一公分0.167元,,,,,,,,,,,,,,,,,,A004092
A010018,0.1公分黑色PE塑膠板25X8,9.8125,0.8,一碼,A010,7.85,0,,可才44片(3.41)+手工3+固定板子的布(0.94+0.5裁),,黑色,90X120=150元,,,,,,明偉塑膠,,,,,,,,,A010018
A029006,克蘭詩1.5CM圓圓形小吊卡(250磅/銅西卡),3.333333,0.6,無,A029,2,0,,250張500元,,,,,,,,,,,,,,,,,,A029006
A008057,寬10公分束口袋專用：0.5公分白繩45公分兩條,2.25,0.6,公分,A008,1.350,0,,,,,,,,,,,,,,,,,,,,
A027023,各種包專用：高9.5公分X寬11公分-口袋(富貴綢布),0.833333,0.6,個,A027,0.5,0,,布片高12.5*寬13,,,,,,,,,麥歐,,,,,,,,,
A024130,袋類通用把手：長35X寬2.5公分二條(10安仿帆布),11.3,0.6,2條,A024,6.78,0,,布6.78(布片37X10),,,,,,,,,,,,,,,,,,A024130
A024131,袋類通用把手：長35X寬2.5公分二條(8N純棉帆布(無上漿)),9.3,0.6,2條,A024,5.58,0,,布5.58(布片37X10),,,,,,,,,,,,,,,,,,A024131
A030020,木製筷子湯匙一組,37.375,0.8,無,A030,29.9,0,,快子(10.9)湯匙(19),,,,,,,,,奇摩九元生活,,,,,,https://tw.mall.yahoo.com/item/％E3％80％90％E4％B9％9D％E5％85％83％E7％94％9F％E6％B4％BB％E7％99％BE％E8％B2％A8％E3％80％91％E6％9C％A8％E8％A3％BD％E5％A4％A7％E9％A4％90％E5％8C％99-％E5％92％96％E5％93％A9％E5％8C％99-％E6％B9％AF％E5％8C％99-p048531731528,,,A030020
A006058,不鏽鋼筷子湯匙一組,35.1,0.8,無,A006,28.08,0,,快子(9.08)湯匙(19),,,,,,,,,奇摩九元生活,,,,,,https://tw.mall.yahoo.com/item/％E3％80％90％E4％B9％9D％E5％85％83％E7％94％9F％E6％B4％BB％E7％99％BE％E8％B2％A8％E3％80％91％E7％B4％A0％E9％9D％A2％E5％A4％A7％E5％B0％96％E5％8C％99-％E5％B0％96％E5％8C％99-％E6％B9％AF％E5％8C％99-p048524395542,,,A006058
A029007,克蘭詩3X0.5公分小吊卡(250p銅西卡印刷軋型),2.083333,0.6,無,A029,1.25,0,,250張印刷＋軋型：800元刀模200元,,,,,,,,,,,,,,,,,,A029007
A013031,棉標-長5.7cmX寬2.1cm-200打-單色,2.666667,0.75,片,A013,2,0,,,,6色,,,,,棉,電腦生產專織、花帶、成衣商標,捷美佳股份有限公司,葉清海,02-2998-0996,,0918-862418,新北市新莊區思源路94巷7號,frankyeh@livemail.tw,,,A013031
A013032,棉標-長5.7cmX寬2.1cm-500打-單色,1.866667,0.75,片,A013,1.4,0,,,,6色,,,,,棉,電腦生產專織、花帶、成衣商標,捷美佳股份有限公司,葉清海,02-2998-0996,,0918-862418,新北市新莊區思源路94巷7號,frankyeh@livemail.tw,,,A013032
